,STATEFP,COUNTYFP,CensusTract,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,TRACTCE,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,2003_Fast Food Coverage Ratio,2004_Fast Food Coverage Ratio,2005_Fast Food Coverage Ratio,2006_Fast Food Coverage Ratio,2007_Fast Food Coverage Ratio,2008_Fast Food Coverage Ratio,2009_Fast Food Coverage Ratio,2010_Fast Food Coverage Ratio,2011_Fast Food Coverage Ratio,2012_Fast Food Coverage Ratio,2013_Fast Food Coverage Ratio,2014_Fast Food Coverage Ratio,2015_Fast Food Coverage Ratio,2017_Fast Food Coverage Ratio,2003_rank,2004_rank,2005_rank,2006_rank,2007_rank,2008_rank,2009_rank,2010_rank,2011_rank,2012_rank,2013_rank,2014_rank,2015_rank,2017_rank
22,36,47,900,1400000US36047000900,36047000900,9,CT,163469,0,"POLYGON ((-73.993736 40.691534999999995, -73.99310299999999 40.692845999999996, -73.992424 40.694275999999995, -73.99210000000001 40.694947, -73.990663 40.694561, -73.990447 40.693735, -73.990972 40.692549, -73.98893199999999 40.692085999999996, -73.989261 40.690977, -73.989662 40.690334, -73.990096 40.689706, -73.990686 40.689142, -73.992364 40.68969, -73.994361 40.690239, -73.993736 40.691534999999995))",36047000900,New York,Kings County,1,4172,1965,0,564,13.52,0,0,0,0,0,0,6.4,250001,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,469,281,3018,204,639,2,5,304,325,1554,31,1405.85,1512.3,1079.166667,862.6,732.66,775.24,817.82,717,614.5714286,717,735,735,882,1470,211,221,290,325,361,361,358,400,423,421,428,428,408,291
23,36,47,98400,1400000US36047098400,36047098400,984,CT,112821,0,"POLYGON ((-73.894679 40.647529999999996, -73.892551 40.648911, -73.88890099999999 40.64563, -73.891021 40.644245, -73.892837 40.645874, -73.894679 40.647529999999996))",36047098400,New York,Kings County,1,1978,653,0,0,0,0,0,0,0,0,0,6,82188,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,483,227,70,1820,19,2,11,56,70,186,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
24,36,47,98600,1400000US36047098600,36047098600,986,CT,155971,0,"POLYGON ((-73.89616199999999 40.646571, -73.894679 40.647529999999996, -73.892837 40.645874, -73.891021 40.644245, -73.89396099999999 40.642343, -73.895777 40.643977, -73.89761899999999 40.64563, -73.89616199999999 40.646571))",36047098600,New York,Kings County,1,2862,986,0,0,0,0,0,0,0,0,0,10,74286,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,663,296,52,2605,64,0,20,121,149,233,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
25,36,47,100600,1400000US36047100600,36047100600,1006,CT,152116,0,"POLYGON ((-73.90414899999999 40.632951999999996, -73.901264 40.634817999999996, -73.899447 40.633185, -73.897629 40.631553, -73.900513 40.629688, -73.90232999999999 40.631319999999995, -73.90414899999999 40.632951999999996))",36047100600,New York,Kings County,1,2489,842,0,0,0,0,0,0,0,1,0,13.8,93493,0,1,0,1,0,0,0,1,,1462,,,533,,1462,58.73,533,21.43,351,14.09,150,6.05,109,4.37,1256,50.48,37,1.48,0,0,0,0,60,2.4,89,3.56,122,14.54,23,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,582,226,211,2112,61,0,0,105,169,250,41,2552,2577,0,2627,2652,2677,0,0,0,0,0,0,0,0,139,141,no rank,157,164,154,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
26,36,47,29100,1400000US36047029100,36047029100,291,CT,164644,0,"POLYGON ((-73.936758 40.691556, -73.93090699999999 40.692228, -73.93075999999999 40.691494999999996, -73.930616 40.690762, -73.93047 40.690031, -73.930325 40.689298, -73.936172 40.688627, -73.93632099999999 40.689354, -73.936467 40.69009, -73.936612 40.690822, -73.936758 40.691556))",36047029100,New York,Kings County,1,3101,1228,0,101,3.26,0,0,0,0,0,0,8.6,82426,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,733,321,215,2578,32,0,13,263,464,682,235,0,0,0,0,0,0,0,0,0,2952,2896,1448,1448,965.3333333,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,121,130,303,300,396
27,36,47,40300,1400000US36047040300,36047040300,403,CT,210275,0,"POLYGON ((-73.912273 40.683935, -73.910887 40.685369, -73.90943899999999 40.686845, -73.907183 40.685561, -73.905738 40.687039999999996, -73.905343 40.68682, -73.904494 40.686299, -73.905433 40.683659999999996, -73.906376 40.682801999999995, -73.90712599999999 40.683229999999995, -73.908517 40.681804, -73.90885999999999 40.681993999999996, -73.909275 40.682235, -73.911512 40.683505, -73.912273 40.683935))",36047040300,New York,Kings County,1,3538,1190,0,104,2.94,0,0,0,0,0,1,29.7,33988,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,899,311,413,2418,60,0,19,628,1093,866,414,3097,3137,0,0,0,0,3337,3377,3377,1688.5,2012.5,2012.5,1341.666667,1341.666667,107,108,no rank,no rank,no rank,no rank,106,96,88,249,220,212,320,313
28,36,47,4100,1400000US36047004100,36047004100,41,CT,162011,0,"POLYGON ((-73.98700000000001 40.687773, -73.986155 40.689018, -73.98181699999999 40.687329999999996, -73.982661 40.686085999999996, -73.983953 40.684182, -73.986119 40.685024, -73.988289 40.685869, -73.98700000000001 40.687773))",36047004100,New York,Kings County,1,3598,1528,0,447,12.42,0,0,0,0,0,0,7.2,204375,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,536,451,2616,465,224,0,13,280,448,838,12,0,0,3484,3517.4,3550.8,3584.2,3617.6,3651,3651,1217,1824.5,1824.5,1216.333333,1216.333333,no rank,no rank,99,100,96,94,88,84,74,322,240,228,343,340
29,36,47,39200,1400000US36047039200,36047039200,392,CT,174602,0,"POLYGON ((-73.96547699999999 40.597834, -73.963034 40.598102, -73.961185 40.598312, -73.961028 40.596160999999995, -73.96084499999999 40.593742999999996, -73.964638 40.593328, -73.965076 40.595715999999996, -73.96547699999999 40.597834))",36047039200,New York,Kings County,1,2756,1029,0,0,0,0,0,0,0,0,1,20.9,61361,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,705,400,2361,24,208,0,16,147,195,447,223,1326.8,1306.9,1287,1267.1,1247.2,2454.6,2414.8,1187.5,1187.5,1187.5,848.6666667,636.5,636.5,636.5,220,235,266,291,311,175,180,332,321,330,407,450,457,462
30,36,47,34300,1400000US36047034300,36047034300,343,CT,162156,0,"POLYGON ((-73.94185999999999 40.672968, -73.941694 40.674748, -73.938895 40.674599, -73.938841 40.675492999999996, -73.936078 40.675335, -73.936343 40.672703999999996, -73.93640599999999 40.671774, -73.939177 40.671926, -73.94194499999999 40.672078, -73.94185999999999 40.672968))",36047034300,New York,Kings County,1,5281,1959,0,95,1.8,0,0,0,0,0,1,42.1,29464,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403,1510,580,289,4224,62,3,45,658,1035,1597,892,0,0,0,0,0,0,0,4865,4865,4865,5279,5279,5279,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,29,22,20,15,15,15,no rank
31,36,47,72600,1400000US36047072600,36047072600,726,CT,275168,0,"POLYGON ((-73.93726699999999 40.634651, -73.934395 40.634827, -73.933427 40.634884, -73.9325 40.634947, -73.93153099999999 40.635006, -73.93127299999999 40.632666, -73.930312 40.632726, -73.93027 40.632312999999996, -73.930054 40.630389, -73.93102499999999 40.630328999999996, -73.931983 40.630269, -73.93245499999999 40.63024, -73.9358 40.630032, -73.936767 40.629973, -73.937013 40.632304, -73.93726699999999 40.634651))",36047072600,New York,Kings County,1,2093,676,0,0,0,0,0,0,0,0,0,1.5,87750,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,413,254,73,1894,13,0,6,107,141,163,83,0,0,0,0,0,0,0,0,0,0,0,2196,2196,2196,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,185,178,183
32,36,47,21000,1400000US36047021000,36047021000,210,CT,150015,0,"POLYGON ((-74.011428 40.629162, -74.010004 40.630113, -74.008754 40.629371, -74.006554 40.62804, -74.00435 40.626711, -74.004932 40.626151, -74.00565499999999 40.625454999999995, -74.006095 40.625032999999995, -74.008299 40.626360999999996, -74.01050000000001 40.627693, -74.012142 40.628684, -74.011428 40.629162))",36047021000,New York,Kings County,1,3968,1321,0,0,0,0,0,0,0,0,1,24.6,41523,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,872,484,1806,44,1857,0,13,248,419,637,288,3738.1,3870.8,4003.5,2068.1,2134.45,0,0,0,0,0,0,0,0,0,72,63,62,199,208,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
33,36,47,15200,1400000US36047015200,36047015200,152,CT,268130,0,"POLYGON ((-74.02754999999999 40.612925, -74.025729 40.616049, -74.024624 40.617388999999996, -74.022933 40.619502, -74.021216 40.618472, -74.022161 40.616169, -74.022789 40.614596, -74.02477499999999 40.609676, -74.027106 40.610244, -74.02754999999999 40.612925))",36047015200,New York,Kings County,1,2309,890,0,156,6.76,0,0,0,0,0,0,4.9,104545,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,414,458,1741,29,354,1,0,184,261,188,63,0,0,0,0,0,0,0,0,0,0,0,0,2465,2465,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,146,156
34,36,47,20200,1400000US36047020200,36047020200,202,CT,134828,0,"POLYGON ((-74.014203 40.620685, -74.011832 40.622965, -74.011206 40.623566, -74.010042 40.624686, -74.00783899999999 40.623355, -74.009002 40.622234999999996, -74.00963 40.621634, -74.01142 40.619914, -74.012002 40.619353, -74.014203 40.620685))",36047020200,New York,Kings County,1,1874,694,0,0,0,0,0,0,0,0,0,8.5,103500,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,380,315,1454,10,363,0,4,43,125,95,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
35,36,47,20600,1400000US36047020600,36047020600,206,CT,170942,0,"POLYGON ((-74.018879 40.624303, -74.01797599999999 40.624787999999995, -74.016487 40.625775, -74.013572 40.627728, -74.011665 40.626574, -74.012245 40.626016, -74.013409 40.624896, -74.014033 40.624294, -74.016406 40.622014, -74.019075 40.623615, -74.018879 40.624303))",36047020600,New York,Kings County,1,2220,802,0,8,0.36,0,0,0,0,0,0,7.5,111830,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,471,330,1742,25,289,0,6,158,263,174,74,2328.7,2371.6,2414.5,2457.4,2500.3,2543.2,2586.1,2629,2629,1314.5,1173.5,2347,2347,2347,148,150,165,172,180,165,163,152,145,306,346,164,159,166
36,36,47,109800,1400000US36047109800,36047109800,1098,CT,854382,0,"POLYGON ((-73.908558 40.652096, -73.90740000000001 40.652843999999995, -73.907856 40.654589, -73.906916 40.654731999999996, -73.903173 40.655301, -73.900303 40.657263, -73.899041 40.657371999999995, -73.89880699999999 40.657407, -73.89611 40.657754, -73.895382 40.65772, -73.893547 40.655201999999996, -73.89761 40.653453999999996, -73.895861 40.651880999999996, -73.897943 40.650515, -73.903982 40.646629, -73.9058 40.648264999999995, -73.90761499999999 40.649896, -73.909449 40.651522, -73.908558 40.652096))",36047109800,New York,Kings County,1,1917,552,0,297,15.49,0,1,0,0,0,1,26.2,49915,0,1,0,1,0,0,0,0,,535,,,248,,535,27.92,248,12.93,125,6.52,68,3.53,55,2.88,427,22.26,30,1.54,0,0,1,0.05,23,1.18,44,2.31,68,12.24,51,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,603,125,155,1578,40,0,6,138,257,307,176,0,0,0,0,0,0,0,0,0,0,0,0,0,2254,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,179
37,36,47,38500,1400000US36047038500,36047038500,385,CT,174443,0,"POLYGON ((-73.93018 40.688565, -73.923979 40.689274999999995, -73.923834 40.688541, -73.923689 40.687810999999996, -73.923542 40.687076, -73.923396 40.686344999999996, -73.929591 40.685635, -73.92975 40.686366, -73.92988799999999 40.6871, -73.930035 40.687833, -73.93018 40.688565))",36047038500,New York,Kings County,1,3422,1355,0,14,0.41,0,0,0,0,0,0,10.6,82019,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229,906,385,151,2889,61,7,27,287,524,842,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
38,36,47,47700,1400000US36047047700,36047047700,477,CT,217805,0,"POLYGON ((-73.94679099999999 40.718821, -73.944405 40.72024, -73.94195599999999 40.721652, -73.94109399999999 40.722308999999996, -73.94049199999999 40.718679, -73.940439 40.718433, -73.940231 40.717090999999996, -73.94012 40.716359, -73.940022 40.715813, -73.938696 40.715323, -73.94121799999999 40.714707, -73.942066 40.714729, -73.94268699999999 40.714692, -73.94317 40.717517, -73.943285 40.718226, -73.943427 40.718934, -73.946744 40.718548, -73.94679099999999 40.718821))",36047047700,New York,Kings County,1,3318,1540,0,2,0.06,0,0,0,0,0,0,7.9,147803,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,235,259,2643,74,265,4,12,320,534,976,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
39,36,47,48000,1400000US36047048000,36047048000,480,CT,153160,0,"POLYGON ((-73.977165 40.630747, -73.976049 40.631276, -73.974319 40.632090999999996, -73.972419 40.632992, -73.972113 40.631369, -73.97192299999999 40.630646, -73.971806 40.629874, -73.97483199999999 40.628412, -73.976578 40.627573999999996, -73.977165 40.630747))",36047048000,New York,Kings County,1,3769,1067,0,11,0.29,0,0,0,0,0,1,33.6,41667,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694,1353,331,2734,111,479,1,24,420,560,672,539,1767.65,1783.2,3597.5,1814.3,1829.85,1845.4,3721.9,1876.5,1876.5,1876.5,1342.666667,1342.666667,1342.666667,1342.666667,181,196,89,222,241,235,78,229,221,221,325,322,319,312
40,36,47,36502,1400000US36047036502,36047036502,365.02,CT,122049,0,"POLYGON ((-73.91122399999999 40.673151999999995, -73.911152 40.673978999999996, -73.911075 40.674757, -73.909157 40.674653, -73.90831 40.674605, -73.90819499999999 40.675379, -73.90808799999999 40.67619, -73.907125 40.676248, -73.90523999999999 40.676145, -73.902535 40.675883999999996, -73.903475 40.675506999999996, -73.907877 40.673567, -73.909255 40.672948, -73.91123 40.673079, -73.91122399999999 40.673151999999995))",36047036502,New York,Kings County,1,1255,388,0,214,17.05,0,0,0,0,0,1,35,28854,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,299,91,192,840,13,0,13,197,414,257,150,0,0,995.5,1011.4,1027.3,1043.2,1059.1,1075,1075,1075,1282,1282,1282,641,no rank,no rank,296,318,339,334,329,351,346,355,332,328,329,461
41,36,47,18000,1400000US36047018000,36047018000,180,CT,176116,0,"POLYGON ((-74.009078 40.608377999999995, -74.006014 40.611325, -74.003425 40.609969, -74.00485499999999 40.608594, -74.006625 40.606895, -74.008369 40.605216999999996, -74.010823 40.606701, -74.009078 40.608377999999995))",36047018000,New York,Kings County,1,3193,1061,0,0,0,0,0,0,0,0,0,9.7,86094,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,728,338,1752,19,1050,4,6,362,659,472,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
42,36,47,18300,1400000US36047018300,36047018300,183,CT,137311,0,"POLYGON ((-73.973855 40.693287, -73.972911 40.693251, -73.97187199999999 40.69321, -73.97085899999999 40.693172, -73.969831 40.693135, -73.96910299999999 40.689468, -73.970131 40.689506, -73.971142 40.689544, -73.97213599999999 40.689582, -73.973126 40.689622, -73.97354 40.691707, -73.973855 40.693287))",36047018300,New York,Kings County,1,2500,1207,0,0,0,0,0,0,0,0,0,9.9,128500,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,347,138,1457,607,157,0,5,274,291,692,54,1280.447,1285.026,1289.6045,862.7893333,865.842,868.8946667,871.9473333,656.25,875,656.25,704.25,563.4,563.4,563.4,225,237,265,324,350,351,351,406,381,432,438,468,479,483
43,36,47,74200,1400000US36047074200,36047074200,742,CT,174327,0,"POLYGON ((-73.947327 40.629166, -73.946327 40.629276999999995, -73.94540099999999 40.629377999999996, -73.944155 40.629508, -73.943409 40.62956, -73.94309299999999 40.62719, -73.942645 40.6248, -73.944496 40.624598, -73.945425 40.624496, -73.946422 40.624385, -73.94687499999999 40.626774, -73.947327 40.629166))",36047074200,New York,Kings County,1,3292,939,0,8,0.24,0,0,0,0,0,0,10.2,79913,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989,1070,281,1493,1508,130,0,5,156,230,293,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
44,36,47,76400,1400000US36047076400,36047076400,764,CT,161588,0,"POLYGON ((-73.960409 40.63536, -73.959525 40.635785999999996, -73.9584 40.636327, -73.958198 40.635289, -73.957753 40.632903, -73.95729899999999 40.630511999999996, -73.957124 40.629585999999996, -73.956847 40.628119999999996, -73.95805299999999 40.627972, -73.95899399999999 40.627886, -73.959445 40.630277, -73.959898 40.632667999999995, -73.960409 40.63536))",36047076400,New York,Kings County,1,3487,1257,0,0,0,0,0,0,0,0,1,19.8,69063,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381,789,339,878,2068,149,1,25,366,620,640,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank,no rank
45,36,47,1500,1400000US36047001500,36047001500,15,CT,307386,0,"POLYGON ((-73.985143 40.694885, -73.984726 40.696129, -73.98496 40.698445, -73.983995 40.698414, -73.98311799999999 40.697542, -73.982083 40.697499, -73.980515 40.697437, -73.98038799999999 40.696507, -73.980356 40.696177999999996, -73.980139 40.694683, -73.979168 40.693489, -73.982512 40.693614, -73.981712 40.692966999999996, -73.981741 40.692023, -73.982079 40.691292, -73.98136 40.689927999999995, -73.98350599999999 40.689921, -73.98536299999999 40.690667, -73.985143 40.694885))",36047001500,New York,Kings County,1,3521,1453,0,277,7.87,0,0,0,0,0,1,23,94336,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606,604,210,1350,1320,406,2,25,418,811,2875,608,730.525,764.2,797.875,831.55,692.18,719.12,746.06,644.1666667,773,773,1478.2,1478.2,1847.75,1847.75,262,276,306,331,365,364,365,407,398,408,302,294,220,220
46,36,47,24500,1400000US36047024500,36047024500,245,CT,166849,0,"POLYGON ((-73.954246 40.685047, -73.95058999999999 40.685466999999996, -73.950299 40.684000999999995, -73.950009 40.682536999999996, -73.949861 40.681804, -73.949715 40.68107, -73.949557 40.680389999999996, -73.95337099999999 40.680641, -73.953516 40.681383, -73.953662 40.682114999999996, -73.953954 40.683581, -73.954246 40.685047))",36047024500,New York,Kings County,1,3946,1706,0,0,0,0,0,0,0,0,1,13.7,64957,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466,798,319,431,3045,239,4,19,208,293,1002,284,0,0,0,3806.4,3848.3,0,0,1987,1987,1987,2267.5,2267.5,2267.5,2267.5,no rank,no rank,no rank,82,77,no rank,no rank,220,210,210,182,173,167,174
47,36,47,64800,1400000US36047064800,36047064800,648,CT,151522,0,"POLYGON ((-73.93971599999999 40.618406, -73.93686699999999 40.620253, -73.935018 40.6186, -73.933205 40.616969999999995, -73.933917 40.616507999999996, -73.93534799999999 40.615584, -73.93605699999999 40.615123, -73.93787499999999 40.616757, -73.93971599999999 40.618406))",36047064800,New York,Kings County,1,1945,619,0,7,0.36,0,0,0,0,0,0,4.1,105475,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,573,191,1264,380,161,0,7,133,196,107,41,0,0,0,0,0,0,1927.4,963,963,963,1120,1120,746.6666667,746.6666667,no rank,no rank,no rank,no rank,no rank,no rank,224,369,367,375,352,352,431,435
